Entity,Score
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::12,1.1
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::10,1.1
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::9,0.6020242914979758
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::7,0.6020242914979758
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::6,0.6020242914979758
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::4,0.6020242914979758
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::3,0.6020242914979758
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::2,0.6020242914979758
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::11,0.6020242914979758
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_15\code\wrong\wrong_kth.py::14,0.1
