Entity,Score
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::18,0.654054054054054
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::17,0.654054054054054
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::9,0.5823529411764705
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::8,0.5823529411764705
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::6,0.5823529411764705
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::5,0.5823529411764705
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::14,0.5823529411764705
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::12,0.5823529411764705
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::11,0.5823529411764705
D:\Master\MASTER_PROJECT\Data_QuixBugs\question_2\code\wrong\wrong_breadth_first_search.py::15,0.1
